LastUpdateDT,UNIT,COMPANY_CODE,COMPANY_REGION_SRC,PROFIT_CENTER_CODE,COST_CENTER_CODE,GL_ACCOUNT_CODE,FE_CODE,FE_PRACTICE_GROUP_CODE,FE_OFFICE_CODE,FE_TEAM_CODE,LEAD_PARTNER_CODE,LEAD_PARTNER_PRACTICE_GROUP_CODE,LEAD_PARTNER_OFFICE_CODE,LEAD_PARTNER_TEAM_CODE,MATTER_CODE,VENDOR_CODE,DOCUMENT_TEXT,DOCUMENT_DATE,DOCUMENT_NUMBER,DOCUMENT_TYPE_CODE,POSTING_PERIOD,POSTING_DATE,DOCUMENT_CURRENCY_CODE,ACTUAL_AMOUNT_DC,OFFICE_CURRENCY_CODE,ACTUAL_AMOUNT_OC,GROUP_CURRENCY_CODE,ACTUAL_AMOUNT_GC,BUDGET_AMOUNT_GC,FORECAST_AMOUNT_GC
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1FN3751,6000200000,,FN,HOU1,3751,0,#,#,#,#,#,Overtime,20260131,100241853,SA,202601,20260128,USD,2293.98,USD,2293.98,USD,2293.98,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1FN3751,6000000000,,FN,HOU1,3751,0,#,#,#,#,#,Straight Time,20260315,100247064,SA,202603,20260311,USD,3436.28,USD,3436.28,USD,3436.28,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1FN3752,6010000000,,FN,HOU1,3752,0,#,#,#,#,#,OASDI  ER,20260315,100247065,SA,202603,20260311,USD,2973.84,USD,2973.84,USD,2973.84,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IP2254,6053100000,,IP,HOU1,2254,0,#,#,#,#,#,Profit Sharing Non PTR,20260115,100240128,SA,202601,20260114,USD,443.15,USD,443.15,USD,443.15,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IP2254,6051000000,,IP,HOU1,2254,0,#,#,#,#,#,ER   Basic Life,20260331,100248875,SA,202603,20260327,USD,10.31,USD,10.31,USD,10.31,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IP2256,5300010000,,IP,HOU1,2256,0,#,#,#,#,#,Medicare  ER,20260131,100241852,SA,202601,20260128,USD,384.33,USD,384.33,USD,384.33,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IP2256,5115010000,,IP,HOU1,2256,0,#,#,#,#,#,OASDI  ER,20260331,100248872,SA,202603,20260327,USD,4485.9,USD,4485.9,USD,4485.9,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IP2263,4200000000,,IP,HOU1,2263,0,#,#,#,#,#,WIP 12 31 2025,20251231,100240722,1Z,202601,20260101,USD,-194794.25,USD,-194794.25,USD,-194794.25,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4022,6010000000,,IT,HOU1,4022,0,#,#,#,#,#,OASDI  ER,20260115,100240125,SA,202601,20260114,USD,628.65,USD,628.65,USD,628.65,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4032,6160000000,,IT,HOU1,4032,0,#,#,#,#,#,ER   Long Term Disability,20260131,100241857,SA,202601,20260128,USD,62.92,USD,62.92,USD,62.92,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4032,6053090000,,IT,HOU1,4032,0,#,#,#,#,#,401K Employer Match,20260228,100245230,SA,202602,20260225,USD,292.59,USD,292.59,USD,292.59,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4032,6000000000,,IT,HOU1,4032,0,#,#,#,#,#,Straight Time,20260315,100247064,SA,202603,20260311,USD,205.16,USD,205.16,USD,205.16,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4032,6053100000,,IT,HOU1,4032,0,#,#,#,#,#,Profit Sharing Non PTR [USA],20260315,100248175,SA,202603,20260315,USD,-632.95,USD,-632.95,USD,-632.95,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4035,6160000000,,IT,HOU1,4035,0,#,#,#,#,#,ER   Long Term Disability [USA],20260228,100245257,SA,202602,20260228,USD,-25.74,USD,-25.74,USD,-25.74,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4042,6000000000,,IT,HOU1,4042,0,#,#,#,#,#,Regular Earning,20260315,100247064,SA,202603,20260311,USD,98095.88,USD,98095.88,USD,98095.88,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4045,6010000000,,IT,HOU1,4045,0,#,#,#,#,#,Medicare  ER,20260228,100245229,SA,202602,20260225,USD,339.12,USD,339.12,USD,339.12,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4046,6060900000,,IT,HOU1,4046,0,#,#,#,#,#,Travel Allowance,20260215,100243921,SA,202602,20260211,USD,150,USD,150,USD,150,0,0
30/03/2026,Actual,US11,NRFUS,HOU1,HOU1IT4047,6051000000,,IT,HOU1,4047,0,#,#,#,#,#,ER   Basic Life,20260131,100241856,SA,202601,20260128,USD,9.91,USD,9.91,USD,9.91,0,0
30/03/2026,Budget,US11,NRFUS,MEX1,MEX1FN3750,6180000000,,FN,MEX1,3750,,,,,,#,#,,,BGT,202104,,,0,,0,USD,0,123.6116667,0
30/03/2026,Budget,US11,NRFUS,NYC1,NYC1FN3755,7000100000,,FN,NYC1,3755,,,,,,#,#,,,BGT,202105,,,0,,0,USD,0,-41.8662,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1FN3755,7000100000,,FN,HOU1,3755,,,,,,#,#,,,BGT,202108,,,0,,0,USD,0,-473.0789,0
30/03/2026,Budget,BR52,NRFUS,SAO9,SAO9FN3750,6610000000,,FN,SAO9,3750,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,0,0
30/03/2026,Budget,GB67,NRFUS,LD17,LD17FN3750,6250000000,,FN,LD17,3750,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,0,0
30/03/2026,Budget,GB67,NRFUS,LD17,LD17FN3750,6610000000,,FN,LD17,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,0,0
30/03/2026,Budget,MX11,NRFUS,MEX1,MEX1AD3251,5503000000,,AD,MEX1,3251,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,0,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,5503000000,,AD,IST1,3251,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,54.19,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,6230600000,,AD,IST1,3251,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,1353.46,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,6250000000,,AD,IST1,3251,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,11.13,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1FN3750,6250000000,,FN,IST1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,63.37,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1FN3750,6730000000,,FN,IST1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,0,0
30/03/2026,Budget,MX11,NRFUS,MEX1,MEX1FN3750,6720000000,,FN,MEX1,3750,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,16.32,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1FN3750,5503000000,,FN,AUS1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,70.65,0
30/03/2026,Budget,TR12,NRFUS,IST2,IST2FN3750,6720000000,,FN,IST2,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,0.03,0
30/03/2026,Budget,TR12,NRFUS,IST2,IST2FN3750,6740000000,,FN,IST2,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,-279.56,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1IP2256,6230100000,,IP,AUS1,2256,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,337,0
30/03/2026,Budget,TR51,NRFUS,IST9,IST9FN3750,6730000000,,FN,IST9,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,0,0
30/03/2026,Budget,TR51,NRFUS,IST9,IST9OS4999,6100000000,,OS,IST9,4999,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,3300,0
30/03/2026,Budget,MX11,NRFUS,MEX1,MEX1AD3251,5503000000,,AD,MEX1,3251,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,73.2,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1AD3251,6230100000,,AD,AUS1,3251,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,52.67,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1OS4999,6100000000,,OS,AUS1,4999,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,164451.15,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,5503000000,,AD,IST1,3251,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,50.45,0
30/03/2026,Budget,US11,NRFUS,IPS1,IPS1IP2254,5503000000,,IP,IPS1,2254,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,28.55,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,6230600000,,AD,IST1,3251,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,1353.46,0
30/03/2026,Budget,US11,NRFUS,DEN1,DEN1AD3251,6230600000,,AD,DEN1,3251,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,213.58,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,6250000000,,AD,IST1,3251,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,5.71,0
30/03/2026,Budget,SA11,NRFUS,RUH1,RUH1FN3750,6720000000,,FN,RUH1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,2855.29,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1FN3750,6610000000,,FN,IST1,3750,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,0,0
30/03/2026,Budget,SA11,NRFUS,RUH1,RUH1FN3750,6740000000,,FN,RUH1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,0,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1FN3750,6730000000,,FN,IST1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,0,0
30/03/2026,Budget,GB67,NRFUS,LD17,LD17FN3750,6250000000,,FN,LD17,3750,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,0,0
30/03/2026,Budget,GB67,NRFUS,LD17,LD17FN3750,6610000000,,FN,LD17,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1TX2750,6210000000,,TX,AUS1,2750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,6.32,0
30/03/2026,Budget,BR52,NRFUS,SAO9,SAO9FN3750,6610000000,,FN,SAO9,3750,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,SFO1,SFO1TX2750,4999999999,,TX,SFO1,2750,,,,,,#,#,,,BGT,202105,,,0,,0,USD,0,82287.71445,0
30/03/2026,Budget,US11,NRFUS,IPS1,IPS1AD3251,5503000000,,AD,IPS1,3251,,,,,,#,#,,,BGT,202108,,,0,,0,USD,0,454.93,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1TX2750,7000100000,,TX,AUS1,2750,,,,,,#,#,,,BGT,202102,,,0,,0,USD,0,3723.96,0
30/03/2026,Budget,US11,NRFUS,MEX1,MEX1AD3251,6610000000,,AD,MEX1,3251,,,,,,#,#,,,BGT,202101,,,0,,0,USD,0,63.59166667,0
30/03/2026,Budget,US11,NRFUS,LAX1,LAX1FN3751,7000100000,,FN,LAX1,3751,,,,,,#,#,,,BGT,202101,,,0,,0,USD,0,-10552.20848,0
30/03/2026,Budget,US11,NRFUS,MEX1,MEX1FN3750,6740000000,,FN,MEX1,3750,,,,,,#,#,,,BGT,202102,,,0,,0,USD,0,-805.0866667,0
30/03/2026,Budget,US11,NRFUS,MEX1,MEX1FN3750,6180000000,,FN,MEX1,3750,,,,,,#,#,,,BGT,202106,,,0,,0,USD,0,123.6116667,0
30/03/2026,Budget,US11,NRFUS,MEX1,MEX1FN3750,7000100000,,FN,MEX1,3750,,,,,,#,#,,,BGT,202108,,,0,,0,USD,0,-58987.62,0
30/03/2026,Budget,BR52,NRFUS,SAO9,SAO9FN3750,6610000000,,FN,SAO9,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,0,0
30/03/2026,Budget,GB67,NRFUS,LD17,LD17FN3750,6250000000,,FN,LD17,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,0,0
30/03/2026,Budget,GB67,NRFUS,LD17,LD17FN3750,6610000000,,FN,LD17,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,0,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,5503000000,,AD,IST1,3251,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,73.48,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,6230600000,,AD,IST1,3251,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,1605.46,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1AD3251,6250000000,,AD,IST1,3251,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,49.9,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1FN3750,6610000000,,FN,IST1,3750,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,0,0
30/03/2026,Budget,MX11,NRFUS,MEX1,MEX1FN3750,6720000000,,FN,MEX1,3750,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,411.84,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1FN3751,5503000000,,FN,AUS1,3751,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,23.02,0
30/03/2026,Budget,MX11,NRFUS,MEX1,MEX1OS4999,6100000000,,OS,MEX1,4999,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,43626.65,0
30/03/2026,Budget,TR12,NRFUS,IST2,IST2FN3750,6720000000,,FN,IST2,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,605.78,0
30/03/2026,Budget,TR12,NRFUS,IST2,IST2FN3750,6740000000,,FN,IST2,3750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,1309.63,0
30/03/2026,Budget,TR51,NRFUS,IST9,IST9FN3750,6720000000,,FN,IST9,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,0,0
30/03/2026,Budget,TR51,NRFUS,IST9,IST9FN3750,6730000000,,FN,IST9,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,0,0
30/03/2026,Budget,TR51,NRFUS,IST9,IST9OS4999,6100000000,,OS,IST9,4999,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,3300,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1AD3251,6230300000,,AD,AUS1,3251,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1OS4999,6100000000,,OS,AUS1,4999,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,164451.15,0
30/03/2026,Budget,US11,NRFUS,IPS1,IPS1IP2254,5503000000,,IP,IPS1,2254,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,28.55,0
30/03/2026,Budget,US11,NRFUS,DEN1,DEN1AD3251,6230600000,,AD,DEN1,3251,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,213.58,0
30/03/2026,Budget,SA11,NRFUS,RUH1,RUH1FN3750,6730000000,,FN,RUH1,3750,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,1646.27,0
30/03/2026,Budget,SA11,NRFUS,RUH1,RUH1FN3750,6740000000,,FN,RUH1,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,AUS1,AUS1TX2750,6210000000,,TX,AUS1,2750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,6.32,0
30/03/2026,Budget,US11,NRFUS,DAL1,DAL1AC1002,5503000000,,AC,DAL1,1002,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,55.57,0
30/03/2026,Budget,US11,NRFUS,SAO1,SAO1FN3750,6710000000,,FN,SAO1,3750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,28271.38,0
30/03/2026,Budget,US11,NRFUS,SAO1,SAO1OS4999,6100000000,,OS,SAO1,4999,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,31546.34,0
30/03/2026,Budget,US11,NRFUS,LAX1,LAX1AD3251,6230600000,,AD,LAX1,3251,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,10443.81,0
30/03/2026,Budget,US11,NRFUS,DAL1,DAL1AD3251,6230600000,,AD,DAL1,3251,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,2108.71,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1FN3750,6230100000,,FN,HOU1,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,14705.3,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1FN3750,6610000000,,FN,HOU1,3750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,-25798.72,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1FN3750,6720000000,,FN,HOU1,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,4281.15,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1IP2255,5503000000,,IP,HOU1,2255,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,303.29,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1AD3251,6230600000,,AD,HOU1,3251,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,108577.17,0
30/03/2026,Budget,US11,NRFUS,NYC1,NYC1FN3750,6230300000,,FN,NYC1,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,LAX1,LAX1IP2255,6230600000,,IP,LAX1,2255,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,59.87,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1RC5501,5503000000,,RC,HOU1,5501,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,11.78,0
30/03/2026,Budget,US11,NRFUS,USA1,USA1FN3750,6230100000,,FN,USA1,3750,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,641.87,0
30/03/2026,Budget,US11,NRFUS,USA1,USA1FN3750,6250000000,,FN,USA1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,125000,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1TX2750,6130000000,,TX,HOU1,2750,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,34.29,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1TX2750,6210000000,,TX,HOU1,2750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,118.65,0
30/03/2026,Budget,US11,NRFUS,LAX1,LAX1RE2500,5503000000,,RE,LAX1,2500,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,25.13,0
30/03/2026,Budget,US11,NRFUS,IPS1,IPS1AD3251,5503000000,,AD,IPS1,3251,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,3.55,0
30/03/2026,Budget,US11,NRFUS,NYC1,NYC1RE2500,5503000000,,RE,NYC1,2500,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,6.93,0
30/03/2026,Budget,US11,NRFUS,WAS1,WAS1AD3251,6230300000,,AD,WAS1,3251,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,SAO1,SAO1AD3251,6269000000,,AD,SAO1,3251,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,USA1,USA1AD3251,6230200000,,AD,USA1,3251,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,USA1,USA1BF1288,5503000000,,BF,USA1,1288,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,46.86,0
30/03/2026,Budget,US11,NRFUS,USA1,USA1IP2254,5503000000,,IP,USA1,2254,,,,,,#,#,,,BGT,202306,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,WAS1,WAS1TX2750,5503000000,,TX,WAS1,2750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,562.34,0
30/03/2026,Budget,US51,NRFUS,IPS2,IPS2FN3750,6720000000,,FN,IPS2,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,0,0
30/03/2026,Budget,SA11,NRFUS,RUH1,RUH1FN3750,6250000000,,FN,RUH1,3750,,,,,,#,#,,,BGT,202304,,,0,,0,USD,0,0,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1TX2756,5503000000,,TX,HOU1,2756,,,,,,#,#,,,BGT,202402,,,0,,0,USD,0,487.03,0
30/03/2026,Budget,US11,NRFUS,HOU1,HOU1TX2750,5503000000,,TX,HOU1,2750,,,,,,#,#,,,BGT,202305,,,0,,0,USD,0,80,0
30/03/2026,Budget,MX11,NRFUS,MEX1,MEX1OS4999,6100000000,,OS,MEX1,4999,,,,,,#,#,,,BGT,202308,,,0,,0,USD,0,50569.00732,0
30/03/2026,Budget,GB67,NRFUS,LD17,LD17FN3750,6230300000,,FN,LD17,3750,,,,,,#,#,,,BGT,202403,,,0,,0,USD,0,0,0
30/03/2026,Budget,TR11,NRFUS,IST1,IST1FN3750,6610100000,,FN,IST1,3750,,,,,,#,#,,,BGT,202403,,,0,,0,USD,0,31082.35,0
30/03/2026,Budget,US11,NRFUS,CHI1,CHI1IP2255,5503000000,,IP,CHI1,2255,,,,,,#,#,,,BGT,202411,,,0,,0,USD,0,22.78,0
30/03/2026,Budget,US11,NRFUS,NYC1,NYC1AD3251,5503000000,,AD,NYC1,3251,,,,,,#,#,,,BGT,202411,,,0,,0,USD,0,2139.04,0
30/03/2026,Actual,GB11,NRFEMEA,NCS1,NCS1PS5269,4000000000,,PS,NCS1,5269,108575,BF,LON1,1286,1001347135,#,#,20260204,8095042967,RC,202602,20260204,GBP,-334.84,GBP,-334.84,USD,-448.6848,0,0
30/03/2026,Actual,GB11,NRFEMEA,LON1,LON1BF1286,4000000000,,BF,LON1,1286,108575,BF,LON1,1286,1001365336,#,#,20260204,8095042965,RC,202602,20260204,GBP,-1361.22,GBP,-1361.22,USD,-1824.0315,0,0
30/03/2026,Actual,GB11,NRFEMEA,LON1,LON1BF1286,4000000000,,BF,LON1,1286,108575,BF,LON1,1286,1001365336,#,#,20260226,9205180803,RV,202602,20260226,USD,7849.43,GBP,5807.93,USD,7782.6122,0,0
30/03/2026,Actual,GB11,NRFEMEA,NCS1,NCS1PS5269,4000000000,,PS,NCS1,5269,108575,BF,LON1,1286,1001365336,#,#,20260204,8095042965,RC,202602,20260204,GBP,-19.25,GBP,-19.25,USD,-25.795,0,0
30/03/2026,Actual,GB11,NRFEMEA,NCS1,NCS1PS5269,4000000000,,PS,NCS1,5269,108575,BF,LON1,1286,1001365336,#,#,20260226,9205180803,RV,202602,20260226,USD,1241.45,GBP,918.59,USD,1230.9084,0,0
30/03/2026,Actual,AE12,NRFEMEA,DXB1,SIN1BF1275,4000000000,,BF,SIN1,1275,149861,BF,DXB1,1258,1001358435,#,#,20260126,9025022566,RV,202601,20260126,USD,162197.5,AED,595670.39,USD,162193.103,0,0
30/03/2026,Actual,GB11,NRFEMEA,LON1,LON1BF1268,5400000000,,BF,LON1,1268,108788,BF,LON1,1268,1001317668,#,#,20260120,9678003533,RV,202601,20260120,GBP,75,GBP,75,USD,100.4998,0,0
30/03/2026,ACTUAL,BE11,NRFEMEA,BRU1,MUC1EL2004,4000000000,,EL,MUC1,2004,111768,AC,BRU1,1001,1001236125,IVDE11, ,20260316,1900008879,KR,202603,20260316,EUR,-760,EUR,-760,USD,-863.0479,0,0
30/03/2026,Actual,IT11,NRFEMEA,MIL1,MIL1NANA,6150000000,,NA,MIL1,NA,106373,BF,MIL1,1271,1001320404,#,#,20251216,100056068,AB,202601,20260115,GBP,6.92,EUR,7.86,USD,8.9257,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1TX2751,4000000000,,TX,AMS1,2751,117582,CS,AMS1,1504,1001322353,#,#,20260323,9435034990,RV,202603,20260323,EUR,561.1,EUR,561.1,USD,637.1792,0,0
30/03/2026,Actual,CN13,NRFEMEA,SGH2,SGH2BF1252,5400000000,,BF,SGH2,1252,145686,BF,SGH2,1252,1001321864,#,#,20260129,9581003908,RV,202601,20260129,EUR,14.75,CNY,121.73,USD,16.6913,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1DR1794,4000000000,,DR,AMS1,1794,142921,DR,AMS1,1755,1001380969,#,#,20260327,9435035068,RV,202603,20260327,EUR,1506.8,EUR,1506.8,USD,1711.1061,0,0
30/03/2026,Actual,PL11,NRFEMEA,WRS1,WRS1BF1279,4000000000,,BF,WRS1,1279,110285,BF,WRS1,1279,1001349692,#,#,20260325,9450010497,RV,202603,20260325,EUR,2000,PLN,8545.6,USD,2323.0577,0,0
30/03/2026,Actual,GB11,NRFEMEA,LON1,LON1DR1791,5400000000,,DR,LON1,1791,105936,DR,LON1,1791,1001326556,#,#,20260130,9205179684,RV,202601,20260130,GBP,179.03,GBP,179.03,USD,239.8998,0,0
30/03/2026,Actual,GR11,NRFEMEA,ATH1,ATH1BF1255,5400000000,,BF,ATH1,1255,119865,BF,ATH1,1255,1001327650,#,#,20260129,9370006147,RV,202601,20260129,EUR,159.22,EUR,159.22,USD,180.8085,0,0
30/03/2026,Actual,GB11,NRFEMEA,LON1,LON1CS1519,4000000000,,CS,LON1,1519,111435,CS,LON1,1519,1001359449,#,#,20260130,9205179564,RV,202601,20260130,GBP,19890,GBP,19890,USD,26652.552,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20251231 Reversal,20251231,100107884,FX,202601,20260101,SGD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260131,20260131,100108378,FX,202601,20260131,USD,0,SGD,-0.04,USD,-0.0308,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260131,20260131,100108462,FX,202601,20260131,EUR,0,SGD,11253.24,USD,8667.8734,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20251231 Reversal,20251231,100107869,FX,202601,20260101,GBP,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20251231 Reversal,20251231,100107874,FX,202601,20260101,GBP,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260131,20260131,100108319,FX,202601,20260131,EUR,0,SGD,583.61,USD,449.529,0,0
