Id,ClientId,TotalWIP,LastWIPDate,TotalAR,LastBillDate,TrustFundsBalance,UnallocatedFundsBalance,RetainerFundsBalance,ClientCurrency,Processed,ProcessTimeStamp,LoadTimeStamp
60183,10000468,0,NULL,0,NULL,0,0,0,USD,1,2022-04-01 6:30,2022-03-31 6:05
60184,10000474,5072.4,2025-11-06 0:00,2691.61,2025-10-27 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60185,10000476,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60186,10000478,0,NULL,0,NULL,0,0,0,USD,1,2020-08-05 6:30,2020-08-04 6:15
60187,10000484,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60188,10000486,0,NULL,0,NULL,0,0,0,USD,1,2022-09-09 6:30,2022-09-08 6:06
60189,10000488,0,NULL,0,NULL,0,0,0,USD,1,2024-03-26 6:30,2024-03-26 6:16
60190,10000494,0,NULL,0,NULL,1321.82,0,0,USD,1,2024-03-15 6:30,2024-03-15 6:15
60191,10000496,28297,2025-11-12 0:00,2384.5,2025-10-17 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60192,10000498,0,NULL,589.5,2025-09-25 0:00,0,0,0,USD,1,2025-09-26 7:30,2025-09-26 6:16
60193,10000504,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60194,10000506,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60195,10000508,0,NULL,0,NULL,0,0,0,USD,1,2019-06-24 6:30,2019-06-23 6:15
60196,10000514,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60197,10000516,344.78,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60198,10000518,0,NULL,0,NULL,0,0,0,USD,1,2021-06-26 6:30,2021-06-25 6:05
60199,10000526,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60200,10000528,0,NULL,0,NULL,0,0,0,USD,1,2025-04-16 7:30,2025-04-16 6:16
60201,10000534,0,NULL,0,NULL,0,0,0,USD,1,2023-07-08 6:30,2023-07-07 6:06
60202,10000536,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60203,10000538,0,NULL,0,NULL,0,0,0,USD,1,2021-02-03 6:30,2021-02-03 6:15
60204,10000544,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60205,10000546,0,NULL,0,NULL,0,0,0,USD,1,2024-01-24 6:30,2024-01-23 9:46
60206,10000548,0,NULL,0,NULL,0,0,0,USD,1,2021-05-19 6:30,2021-05-18 6:05
60207,10000554,739.52,2025-10-15 0:00,747.07,2025-09-18 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60208,10000556,0,NULL,0,NULL,0,0,0,USD,1,2025-05-15 7:30,2025-05-15 6:15
60209,10000558,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60210,10000564,0,NULL,0,NULL,0,0,0,USD,1,2023-02-28 6:30,2023-02-28 6:06
60211,10000566,814.83,2025-07-15 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60212,10000568,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60213,10000574,0,NULL,0,NULL,1389.13,0,0,USD,1,2025-09-17 7:30,2025-09-17 6:16
60214,10000576,0,NULL,0,NULL,60.85,0,0,USD,1,2022-07-21 6:30,2022-07-20 6:05
60215,10000578,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60216,10000584,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60217,10000586,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60218,10000588,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60219,10000594,0,NULL,0,NULL,0,0,0,USD,1,2021-06-13 6:30,2021-06-12 6:05
60220,10000596,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60221,10000598,0,NULL,0,NULL,0,0,0,USD,1,2019-08-29 6:30,2019-08-28 6:15
60222,10000604,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60223,10000606,0,NULL,0,NULL,5.16,0,0,USD,1,2019-11-09 6:32,2019-11-09 6:17
60224,10000608,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60225,10000614,116937.8,2025-11-12 0:00,106676.31,2025-10-23 0:00,1376.25,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60226,10000616,1109.28,2025-10-30 0:00,9550.56,2025-10-28 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60227,10000618,345.85,2025-10-31 0:00,0,NULL,924.52,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60228,10000624,0,NULL,0,NULL,-43.46,0,0,USD,1,2021-10-06 6:30,2021-10-05 6:05
60229,10000626,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
