Id,MatterId,TotalWIP,LastWIPDate,TotalAR,LastBillDate,TrustFundsBalance,UnallocatedFundsBalance,RetainerFundsBalance,MatterCurrency,Processed,ProcessTimeStamp,LoadTimeStamp
1222330,1001367420,37350,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:40,2025-11-12 6:15
1222329,1001367392,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222328,1001367390,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222327,1001367380,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222326,1001367358,1670.16,2024-10-23 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222325,1001367357,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222324,1001367348,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222323,1001367408,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222322,1001367362,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-04 17:30
1222321,1001367360,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222320,1001367436,2779.74,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222319,1001367435,866.68,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222318,1001367431,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222317,1001367429,6343.2,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222316,1001367425,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222315,1001367419,2040.5,2025-10-29 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:57,2025-11-11 6:16
1222314,1001367401,2600,2025-11-03 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:40,2025-11-12 6:15
1222313,1001367371,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222312,1001367364,68515.5,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222311,1001367355,35975.6,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222310,1001367442,2537.5,2025-10-31 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:02,2025-11-13 6:16
1222309,1001367372,796.91,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:57,2025-11-13 6:16
1222308,1001367382,34518.23,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:37,2025-11-13 6:16
1222307,1001367457,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222306,1001367437,2698.1,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:54,2025-11-11 6:16
1222305,1001367407,3613.02,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:44,2025-11-13 6:15
1222304,1001367422,1119.47,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:43,2025-11-13 6:15
1222303,1001367387,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:29,2025-11-04 17:30
1222302,1001367397,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:29,2025-11-04 17:30
1222301,1001367438,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:29,2025-11-04 17:30
1222300,1001367368,5401.96,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:30,2025-11-13 6:16
1222299,1001367403,740,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:37,2025-11-11 6:16
1222298,1001367367,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-04 17:30
1222297,1001367417,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-04 17:30
1222296,1001367354,18938.85,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222295,1001367404,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222294,1001367455,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222293,1001367449,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222292,1001367416,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:33,2025-11-04 17:30
1222291,1001367396,196.3,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:57,2025-11-13 6:16
1222290,1001367439,5756.96,2025-10-17 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:56,2025-11-13 6:16
1222289,1001367456,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222288,1001367381,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222287,1001367461,2370,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:54,2025-11-11 6:16
1222286,1001367379,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
